checkin_id,user_id,resource_name,checkin_time,checkout_time,duration_min,day_of_week,is_planned
343,u_041,Indoor Sports Complex,2026-08-09T06:11:00,2026-08-09T07:27:00,76,Sunday,True
281,u_001,Gymnasium,2026-08-09T06:16:00,2026-08-09T07:03:00,47,Sunday,True
410,u_087,Gymnasium,2026-08-09T06:38:00,2026-08-09T07:13:00,35,Sunday,True
581,u_195,Indoor Sports Complex,2026-08-09T06:45:00,2026-08-09T08:18:00,93,Sunday,True
383,u_065,Gymnasium,2026-08-09T06:53:00,2026-08-09T08:10:00,77,Sunday,True
353,u_045,Indoor Sports Complex,2026-08-09T06:54:00,2026-08-09T08:10:00,76,Sunday,True
356,u_048,Indoor Sports Complex,2026-08-09T06:56:00,2026-08-09T07:51:00,55,Sunday,True
376,u_061,Indoor Sports Complex,2026-08-09T07:00:00,2026-08-09T07:59:00,59,Sunday,True
392,u_071,Indoor Sports Complex,2026-08-09T07:00:00,2026-08-09T07:58:00,58,Sunday,True
591,u_200,Gymnasium,2026-08-09T07:00:00,2026-08-09T08:02:00,62,Sunday,True
377,u_062,Indoor Sports Complex,2026-08-09T07:01:00,2026-08-09T08:31:00,90,Sunday,True
360,u_050,Gymnasium,2026-08-09T07:07:00,2026-08-09T07:59:00,52,Sunday,True
553,u_175,Gymnasium,2026-08-09T07:10:00,2026-08-09T07:46:00,36,Sunday,True
303,u_019,Gymnasium,2026-08-09T07:38:00,2026-08-09T08:40:00,62,Sunday,True
324,u_030,Indoor Sports Complex,2026-08-09T07:47:00,2026-08-09T08:47:00,60,Sunday,True
459,u_123,Gymnasium,2026-08-09T07:53:00,2026-08-09T08:49:00,56,Sunday,True
490,u_138,Gymnasium,2026-08-09T07:54:00,2026-08-09T09:28:00,94,Sunday,True
364,u_052,Indoor Sports Complex,2026-08-09T08:00:00,2026-08-09T08:47:00,47,Sunday,True
321,u_029,Indoor Sports Complex,2026-08-09T08:01:00,2026-08-09T09:42:00,101,Sunday,True
396,u_073,Gymnasium,2026-08-09T08:01:00,2026-08-09T09:09:00,68,Sunday,True
452,u_119,Indoor Sports Complex,2026-08-09T08:01:00,2026-08-09T09:42:00,101,Sunday,True
389,u_068,Indoor Sports Complex,2026-08-09T08:07:00,2026-08-09T09:30:00,83,Sunday,True
284,u_004,Indoor Sports Complex,2026-08-09T08:08:00,2026-08-09T09:38:00,90,Sunday,True
545,u_170,Indoor Sports Complex,2026-08-09T08:08:00,2026-08-09T09:03:00,55,Sunday,True
351,u_045,Gymnasium,2026-08-09T08:09:00,2026-08-09T09:07:00,58,Sunday,True
559,u_180,Gymnasium,2026-08-09T08:10:00,2026-08-09T09:16:00,66,Sunday,True
405,u_083,Indoor Sports Complex,2026-08-09T08:15:00,2026-08-09T08:57:00,42,Sunday,True
374,u_060,Gymnasium,2026-08-09T08:16:00,2026-08-09T08:51:00,35,Sunday,True
514,u_154,Central Cafeteria,2026-08-09T08:17:00,2026-08-09T09:34:00,77,Sunday,True
297,u_014,Central Cafeteria,2026-08-09T08:20:00,2026-08-09T08:49:00,29,Sunday,True
518,u_156,Central Cafeteria,2026-08-09T08:23:00,2026-08-09T09:11:00,48,Sunday,True
408,u_084,Food Court,2026-08-09T08:24:00,2026-08-09T08:52:00,28,Sunday,True
495,u_145,Food Court,2026-08-09T08:24:00,2026-08-09T09:13:00,49,Sunday,True
289,u_006,Central Cafeteria,2026-08-09T08:27:00,2026-08-09T09:30:00,63,Sunday,True
485,u_135,Central Cafeteria,2026-08-09T08:28:00,2026-08-09T09:45:00,77,Sunday,True
369,u_056,Central Cafeteria,2026-08-09T08:30:00,2026-08-09T09:15:00,45,Sunday,True
404,u_082,Food Court,2026-08-09T08:31:00,2026-08-09T09:35:00,64,Sunday,True
380,u_063,Central Cafeteria,2026-08-09T08:33:00,2026-08-09T08:56:00,23,Sunday,True
391,u_070,Central Cafeteria,2026-08-09T08:33:00,2026-08-09T09:35:00,62,Sunday,True
422,u_098,Food Court,2026-08-09T08:38:00,2026-08-09T09:40:00,62,Sunday,True
482,u_135,Computer Lab B,2026-08-09T08:39:00,2026-08-09T09:56:00,77,Sunday,False
584,u_196,Central Cafeteria,2026-08-09T08:42:00,2026-08-09T09:27:00,45,Sunday,True
334,u_036,Central Cafeteria,2026-08-09T08:46:00,2026-08-09T09:14:00,28,Sunday,True
407,u_084,Computer Lab B,2026-08-09T08:46:00,2026-08-09T10:26:00,100,Sunday,True
526,u_161,Computer Lab B,2026-08-09T08:51:00,2026-08-09T10:18:00,87,Sunday,True
479,u_133,Computer Lab A,2026-08-09T08:52:00,2026-08-09T09:45:00,53,Sunday,True
395,u_073,Computer Lab A,2026-08-09T08:53:00,2026-08-09T09:54:00,61,Sunday,True
509,u_151,Science Library,2026-08-09T08:55:00,2026-08-09T10:38:00,103,Sunday,False
310,u_023,Computer Lab B,2026-08-09T08:56:00,2026-08-09T09:40:00,44,Sunday,True
563,u_183,Computer Lab A,2026-08-09T08:59:00,2026-08-09T10:45:00,106,Sunday,True
562,u_182,Student Center,2026-08-09T09:00:00,2026-08-09T10:26:00,86,Sunday,True
432,u_106,Computer Lab A,2026-08-09T09:05:00,2026-08-09T09:52:00,47,Sunday,True
516,u_155,Computer Lab B,2026-08-09T09:07:00,2026-08-09T10:07:00,60,Sunday,True
542,u_170,WiFi Zone North,2026-08-09T09:25:00,2026-08-09T11:14:00,109,Sunday,False
308,u_021,Student Center,2026-08-09T09:31:00,2026-08-09T10:19:00,48,Sunday,True
486,u_136,Main Library,2026-08-09T09:45:00,2026-08-09T10:34:00,49,Sunday,False
571,u_188,Computer Lab B,2026-08-09T09:55:00,2026-08-09T11:20:00,85,Sunday,True
511,u_151,Computer Lab A,2026-08-09T10:00:00,2026-08-09T10:55:00,55,Sunday,True
298,u_014,Student Center,2026-08-09T10:01:00,2026-08-09T11:16:00,75,Sunday,True
349,u_043,Computer Lab B,2026-08-09T10:01:00,2026-08-09T10:51:00,50,Sunday,True
332,u_035,Student Center,2026-08-09T10:05:00,2026-08-09T10:51:00,46,Sunday,True
463,u_125,Central Cafeteria,2026-08-09T10:05:00,2026-08-09T11:06:00,61,Sunday,False
319,u_027,Computer Lab A,2026-08-09T10:08:00,2026-08-09T11:30:00,82,Sunday,True
287,u_005,Computer Lab A,2026-08-09T10:11:00,2026-08-09T11:06:00,55,Sunday,True
401,u_078,Computer Lab B,2026-08-09T10:13:00,2026-08-09T11:32:00,79,Sunday,True
531,u_163,Computer Lab B,2026-08-09T10:17:00,2026-08-09T11:39:00,82,Sunday,True
539,u_169,Main Library,2026-08-09T10:25:00,2026-08-09T11:00:00,35,Sunday,False
300,u_016,Computer Lab B,2026-08-09T10:45:00,2026-08-09T11:50:00,65,Sunday,True
561,u_181,Computer Lab B,2026-08-09T10:45:00,2026-08-09T11:38:00,53,Sunday,True
441,u_111,Main Library,2026-08-09T10:46:00,2026-08-09T11:06:00,20,Sunday,False
515,u_154,Computer Lab A,2026-08-09T10:51:00,2026-08-09T12:03:00,72,Sunday,True
295,u_013,Student Center,2026-08-09T10:54:00,2026-08-09T11:55:00,61,Sunday,True
517,u_155,Computer Lab A,2026-08-09T10:55:00,2026-08-09T12:44:00,109,Sunday,True
564,u_183,Computer Lab B,2026-08-09T10:56:00,2026-08-09T12:18:00,82,Sunday,True
314,u_025,Student Center,2026-08-09T10:59:00,2026-08-09T11:35:00,36,Sunday,False
469,u_127,WiFi Zone North,2026-08-09T10:59:00,2026-08-09T11:44:00,45,Sunday,False
338,u_038,Computer Lab A,2026-08-09T11:00:00,2026-08-09T11:38:00,38,Sunday,True
522,u_157,Computer Lab B,2026-08-09T11:01:00,2026-08-09T12:24:00,83,Sunday,True
346,u_042,Student Center,2026-08-09T11:02:00,2026-08-09T12:48:00,106,Sunday,True
434,u_108,Student Center,2026-08-09T11:02:00,2026-08-09T12:09:00,67,Sunday,True
550,u_173,Computer Lab A,2026-08-09T11:03:00,2026-08-09T11:52:00,49,Sunday,True
445,u_113,Student Center,2026-08-09T11:05:00,2026-08-09T12:07:00,62,Sunday,True
484,u_135,Student Center,2026-08-09T11:05:00,2026-08-09T12:41:00,96,Sunday,True
368,u_054,Student Center,2026-08-09T11:08:00,2026-08-09T12:04:00,56,Sunday,True
322,u_029,Computer Lab A,2026-08-09T11:13:00,2026-08-09T12:17:00,64,Sunday,True
533,u_164,Student Center,2026-08-09T11:15:00,2026-08-09T12:49:00,94,Sunday,True
294,u_012,Student Center,2026-08-09T11:18:00,2026-08-09T12:17:00,59,Sunday,True
312,u_023,Computer Lab A,2026-08-09T11:31:00,2026-08-09T12:51:00,80,Sunday,True
323,u_030,WiFi Zone North,2026-08-09T11:32:00,2026-08-09T12:24:00,52,Sunday,False
450,u_117,Student Center,2026-08-09T11:42:00,2026-08-09T13:14:00,92,Sunday,True
500,u_148,Student Center,2026-08-09T11:51:00,2026-08-09T13:15:00,84,Sunday,True
480,u_134,Computer Lab A,2026-08-09T11:53:00,2026-08-09T12:44:00,51,Sunday,True
585,u_197,Computer Lab B,2026-08-09T11:58:00,2026-08-09T13:11:00,73,Sunday,True
536,u_166,Student Center,2026-08-09T12:04:00,2026-08-09T12:56:00,52,Sunday,True
567,u_185,Student Center,2026-08-09T12:05:00,2026-08-09T12:57:00,52,Sunday,True
504,u_149,Student Center,2026-08-09T12:12:00,2026-08-09T13:53:00,101,Sunday,True
462,u_124,Student Center,2026-08-09T12:13:00,2026-08-09T13:31:00,78,Sunday,True
449,u_117,Central Cafeteria,2026-08-09T12:24:00,2026-08-09T13:32:00,68,Sunday,True
540,u_169,Central Cafeteria,2026-08-09T12:24:00,2026-08-09T13:23:00,59,Sunday,True
586,u_197,Central Cafeteria,2026-08-09T12:26:00,2026-08-09T13:37:00,71,Sunday,True
285,u_004,Food Court,2026-08-09T12:27:00,2026-08-09T13:03:00,36,Sunday,True
316,u_025,Food Court,2026-08-09T12:27:00,2026-08-09T13:33:00,66,Sunday,True
513,u_153,Food Court,2026-08-09T12:28:00,2026-08-09T13:13:00,45,Sunday,True
453,u_119,Central Cafeteria,2026-08-09T12:30:00,2026-08-09T13:49:00,79,Sunday,True
523,u_158,Central Cafeteria,2026-08-09T12:30:00,2026-08-09T12:51:00,21,Sunday,True
406,u_084,Central Cafeteria,2026-08-09T12:33:00,2026-08-09T13:42:00,69,Sunday,True
429,u_105,Central Cafeteria,2026-08-09T12:33:00,2026-08-09T12:56:00,23,Sunday,True
529,u_162,Central Cafeteria,2026-08-09T12:33:00,2026-08-09T13:15:00,42,Sunday,True
365,u_053,Central Cafeteria,2026-08-09T12:34:00,2026-08-09T13:36:00,62,Sunday,True
293,u_011,Food Court,2026-08-09T12:35:00,2026-08-09T13:09:00,34,Sunday,True
548,u_171,Food Court,2026-08-09T12:35:00,2026-08-09T13:39:00,64,Sunday,True
566,u_185,Food Court,2026-08-09T12:39:00,2026-08-09T13:34:00,55,Sunday,True
355,u_047,Central Cafeteria,2026-08-09T12:40:00,2026-08-09T13:43:00,63,Sunday,True
428,u_105,Food Court,2026-08-09T12:41:00,2026-08-09T13:27:00,46,Sunday,True
402,u_079,Computer Lab A,2026-08-09T12:49:00,2026-08-09T13:33:00,44,Sunday,True
409,u_086,Computer Lab B,2026-08-09T12:52:00,2026-08-09T13:51:00,59,Sunday,True
512,u_152,Computer Lab A,2026-08-09T12:52:00,2026-08-09T13:50:00,58,Sunday,True
525,u_160,Computer Lab A,2026-08-09T12:52:00,2026-08-09T14:07:00,75,Sunday,True
507,u_150,Student Center,2026-08-09T12:55:00,2026-08-09T13:46:00,51,Sunday,True
403,u_081,Computer Lab A,2026-08-09T12:56:00,2026-08-09T14:31:00,95,Sunday,True
373,u_060,Food Court,2026-08-09T13:00:00,2026-08-09T13:20:00,20,Sunday,True
393,u_072,Computer Lab B,2026-08-09T13:00:00,2026-08-09T14:48:00,108,Sunday,True
524,u_160,Student Center,2026-08-09T13:02:00,2026-08-09T14:45:00,103,Sunday,True
436,u_109,Computer Lab B,2026-08-09T13:05:00,2026-08-09T14:03:00,58,Sunday,True
510,u_151,Computer Lab B,2026-08-09T13:05:00,2026-08-09T13:56:00,51,Sunday,True
437,u_109,Computer Lab A,2026-08-09T13:06:00,2026-08-09T14:09:00,63,Sunday,True
554,u_176,Computer Lab B,2026-08-09T13:08:00,2026-08-09T14:44:00,96,Sunday,True
446,u_114,Computer Lab A,2026-08-09T13:09:00,2026-08-09T13:50:00,41,Sunday,True
530,u_162,Student Center,2026-08-09T13:09:00,2026-08-09T14:54:00,105,Sunday,True
431,u_106,Student Center,2026-08-09T13:12:00,2026-08-09T15:01:00,109,Sunday,True
348,u_043,WiFi Zone South,2026-08-09T13:28:00,2026-08-09T14:07:00,39,Sunday,False
399,u_076,Computer Lab A,2026-08-09T13:44:00,2026-08-09T14:22:00,38,Sunday,True
375,u_061,Computer Lab A,2026-08-09T13:50:00,2026-08-09T14:35:00,45,Sunday,True
574,u_191,Computer Lab B,2026-08-09T13:52:00,2026-08-09T14:54:00,62,Sunday,True
590,u_200,Computer Lab B,2026-08-09T13:52:00,2026-08-09T14:37:00,45,Sunday,True
342,u_040,Computer Lab A,2026-08-09T13:55:00,2026-08-09T15:19:00,84,Sunday,True
384,u_065,Student Center,2026-08-09T13:55:00,2026-08-09T14:34:00,39,Sunday,True
299,u_016,Computer Lab A,2026-08-09T13:56:00,2026-08-09T14:41:00,45,Sunday,True
419,u_097,Student Center,2026-08-09T13:56:00,2026-08-09T14:52:00,56,Sunday,True
388,u_067,Student Center,2026-08-09T13:57:00,2026-08-09T14:52:00,55,Sunday,True
493,u_141,Computer Lab A,2026-08-09T14:03:00,2026-08-09T14:41:00,38,Sunday,True
340,u_039,Student Center,2026-08-09T14:05:00,2026-08-09T15:28:00,83,Sunday,True
460,u_123,Student Center,2026-08-09T14:10:00,2026-08-09T15:34:00,84,Sunday,True
476,u_131,Student Center,2026-08-09T14:11:00,2026-08-09T15:24:00,73,Sunday,True
304,u_019,Computer Lab B,2026-08-09T14:15:00,2026-08-09T15:09:00,54,Sunday,True
296,u_013,Computer Lab B,2026-08-09T14:20:00,2026-08-09T15:12:00,52,Sunday,True
333,u_036,Student Center,2026-08-09T14:22:00,2026-08-09T15:15:00,53,Sunday,True
471,u_128,Computer Lab A,2026-08-09T14:28:00,2026-08-09T15:21:00,53,Sunday,True
442,u_112,Student Center,2026-08-09T14:42:00,2026-08-09T15:24:00,42,Sunday,True
390,u_070,Computer Lab A,2026-08-09T14:48:00,2026-08-09T15:59:00,71,Sunday,True
344,u_041,Computer Lab A,2026-08-09T14:51:00,2026-08-09T15:56:00,65,Sunday,True
580,u_195,Student Center,2026-08-09T14:55:00,2026-08-09T16:43:00,108,Sunday,True
577,u_193,Computer Lab A,2026-08-09T14:59:00,2026-08-09T15:51:00,52,Sunday,True
417,u_095,Computer Lab B,2026-08-09T15:00:00,2026-08-09T16:00:00,60,Sunday,True
474,u_131,Computer Lab B,2026-08-09T15:01:00,2026-08-09T16:17:00,76,Sunday,True
291,u_008,Computer Lab A,2026-08-09T15:05:00,2026-08-09T16:02:00,57,Sunday,True
381,u_063,Computer Lab A,2026-08-09T15:05:00,2026-08-09T16:40:00,95,Sunday,True
547,u_171,Main Library,2026-08-09T15:05:00,2026-08-09T15:22:00,17,Sunday,False
418,u_095,Computer Lab A,2026-08-09T15:06:00,2026-08-09T16:47:00,101,Sunday,True
280,u_001,Computer Lab B,2026-08-09T15:10:00,2026-08-09T16:49:00,99,Sunday,True
568,u_186,Indoor Sports Complex,2026-08-09T15:11:00,2026-08-09T16:04:00,53,Sunday,False
549,u_172,Computer Lab B,2026-08-09T15:13:00,2026-08-09T16:13:00,60,Sunday,True
302,u_018,Computer Lab A,2026-08-09T15:21:00,2026-08-09T16:01:00,40,Sunday,True
502,u_149,WiFi Zone North,2026-08-09T15:23:00,2026-08-09T16:23:00,60,Sunday,False
543,u_170,Computer Lab A,2026-08-09T15:30:00,2026-08-09T16:13:00,43,Sunday,True
589,u_200,Main Library,2026-08-09T15:30:00,2026-08-09T16:02:00,32,Sunday,False
499,u_147,Student Center,2026-08-09T15:39:00,2026-08-09T17:10:00,91,Sunday,True
520,u_157,Student Center,2026-08-09T15:40:00,2026-08-09T15:56:00,16,Sunday,False
458,u_122,Main Library,2026-08-09T15:49:00,2026-08-09T18:06:00,137,Sunday,True
416,u_093,Student Center,2026-08-09T15:53:00,2026-08-09T17:06:00,73,Sunday,True
496,u_145,Main Library,2026-08-09T15:56:00,2026-08-09T16:52:00,56,Sunday,True
505,u_150,Main Library,2026-08-09T15:56:00,2026-08-09T17:34:00,98,Sunday,True
378,u_063,Student Center,2026-08-09T16:00:00,2026-08-09T17:40:00,100,Sunday,True
425,u_102,Science Library,2026-08-09T16:00:00,2026-08-09T18:20:00,140,Sunday,True
464,u_125,Science Library,2026-08-09T16:00:00,2026-08-09T16:55:00,55,Sunday,True
468,u_126,Computer Lab B,2026-08-09T16:00:00,2026-08-09T16:54:00,54,Sunday,True
519,u_156,Computer Lab B,2026-08-09T16:01:00,2026-08-09T17:49:00,108,Sunday,True
537,u_167,Student Center,2026-08-09T16:01:00,2026-08-09T17:05:00,64,Sunday,True
386,u_066,Computer Lab A,2026-08-09T16:04:00,2026-08-09T17:37:00,93,Sunday,False
414,u_091,Computer Lab B,2026-08-09T16:05:00,2026-08-09T17:03:00,58,Sunday,True
301,u_017,Main Library,2026-08-09T16:06:00,2026-08-09T19:12:00,186,Sunday,True
498,u_147,Main Library,2026-08-09T16:07:00,2026-08-09T18:16:00,129,Sunday,True
588,u_199,Science Library,2026-08-09T16:09:00,2026-08-09T17:10:00,61,Sunday,True
552,u_175,Computer Lab B,2026-08-09T16:10:00,2026-08-09T17:07:00,57,Sunday,True
555,u_177,Student Center,2026-08-09T16:10:00,2026-08-09T17:17:00,67,Sunday,True
532,u_163,Main Library,2026-08-09T16:15:00,2026-08-09T17:33:00,78,Sunday,True
371,u_058,Science Library,2026-08-09T16:40:00,2026-08-09T17:52:00,72,Sunday,True
387,u_067,Science Library,2026-08-09T16:42:00,2026-08-09T18:09:00,87,Sunday,False
290,u_008,Main Library,2026-08-09T16:51:00,2026-08-09T18:54:00,123,Sunday,True
413,u_091,Science Library,2026-08-09T16:54:00,2026-08-09T18:17:00,83,Sunday,True
309,u_022,Indoor Sports Complex,2026-08-09T16:55:00,2026-08-09T17:50:00,55,Sunday,True
329,u_033,Indoor Sports Complex,2026-08-09T16:55:00,2026-08-09T18:40:00,105,Sunday,True
350,u_044,Indoor Sports Complex,2026-08-09T16:55:00,2026-08-09T18:01:00,66,Sunday,True
535,u_164,Indoor Sports Complex,2026-08-09T16:55:00,2026-08-09T18:21:00,86,Sunday,True
492,u_140,Gymnasium,2026-08-09T16:56:00,2026-08-09T18:16:00,80,Sunday,True
335,u_037,Main Library,2026-08-09T16:57:00,2026-08-09T18:03:00,66,Sunday,True
506,u_150,Science Library,2026-08-09T16:58:00,2026-08-09T18:33:00,95,Sunday,True
320,u_027,Indoor Sports Complex,2026-08-09T17:00:00,2026-08-09T17:47:00,47,Sunday,True
483,u_135,Main Library,2026-08-09T17:01:00,2026-08-09T18:51:00,110,Sunday,True
427,u_104,Gymnasium,2026-08-09T17:05:00,2026-08-09T17:55:00,50,Sunday,True
578,u_194,Main Library,2026-08-09T17:08:00,2026-08-09T18:08:00,60,Sunday,True
363,u_051,Science Library,2026-08-09T17:09:00,2026-08-09T20:03:00,174,Sunday,True
448,u_115,Main Library,2026-08-09T17:09:00,2026-08-09T20:19:00,190,Sunday,True
546,u_170,Gymnasium,2026-08-09T17:09:00,2026-08-09T18:06:00,57,Sunday,True
475,u_131,Science Library,2026-08-09T17:11:00,2026-08-09T18:22:00,71,Sunday,True
440,u_110,Food Court,2026-08-09T17:40:00,2026-08-09T18:05:00,25,Sunday,False
438,u_109,Science Library,2026-08-09T17:42:00,2026-08-09T20:40:00,178,Sunday,True
379,u_063,Science Library,2026-08-09T17:49:00,2026-08-09T19:49:00,120,Sunday,True
292,u_010,Main Library,2026-08-09T17:50:00,2026-08-09T20:04:00,134,Sunday,True
424,u_101,Science Library,2026-08-09T17:54:00,2026-08-09T19:46:00,112,Sunday,True
366,u_053,Gymnasium,2026-08-09T17:55:00,2026-08-09T19:30:00,95,Sunday,True
347,u_042,Science Library,2026-08-09T17:57:00,2026-08-09T19:25:00,88,Sunday,True
397,u_073,Main Library,2026-08-09T17:58:00,2026-08-09T21:18:00,200,Sunday,True
286,u_004,Gymnasium,2026-08-09T18:00:00,2026-08-09T19:32:00,92,Sunday,True
501,u_148,Main Library,2026-08-09T18:01:00,2026-08-09T21:06:00,185,Sunday,True
307,u_021,Main Library,2026-08-09T18:02:00,2026-08-09T18:53:00,51,Sunday,True
341,u_040,Indoor Sports Complex,2026-08-09T18:02:00,2026-08-09T19:11:00,69,Sunday,True
423,u_100,Science Library,2026-08-09T18:02:00,2026-08-09T19:23:00,81,Sunday,True
456,u_121,Science Library,2026-08-09T18:02:00,2026-08-09T19:34:00,92,Sunday,True
466,u_126,Indoor Sports Complex,2026-08-09T18:03:00,2026-08-09T18:38:00,35,Sunday,True
318,u_027,Science Library,2026-08-09T18:09:00,2026-08-09T19:38:00,89,Sunday,True
326,u_031,Science Library,2026-08-09T18:13:00,2026-08-09T21:20:00,187,Sunday,True
451,u_118,Indoor Sports Complex,2026-08-09T18:17:00,2026-08-09T19:01:00,44,Sunday,True
327,u_032,Indoor Sports Complex,2026-08-09T18:18:00,2026-08-09T19:19:00,61,Sunday,True
372,u_058,Food Court,2026-08-09T18:45:00,2026-08-09T19:44:00,59,Sunday,True
570,u_188,Indoor Sports Complex,2026-08-09T18:45:00,2026-08-09T19:35:00,50,Sunday,True
503,u_149,Gymnasium,2026-08-09T18:46:00,2026-08-09T19:25:00,39,Sunday,True
573,u_191,Food Court,2026-08-09T18:46:00,2026-08-09T19:36:00,50,Sunday,True
325,u_030,Science Library,2026-08-09T18:47:00,2026-08-09T20:07:00,80,Sunday,True
367,u_054,Food Court,2026-08-09T18:47:00,2026-08-09T19:47:00,60,Sunday,True
560,u_181,Food Court,2026-08-09T18:48:00,2026-08-09T20:03:00,75,Sunday,True
544,u_170,Central Cafeteria,2026-08-09T18:49:00,2026-08-09T19:41:00,52,Sunday,True
352,u_045,Main Library,2026-08-09T18:50:00,2026-08-09T21:04:00,134,Sunday,True
426,u_102,Central Cafeteria,2026-08-09T18:50:00,2026-08-09T19:24:00,34,Sunday,True
470,u_128,Food Court,2026-08-09T18:50:00,2026-08-09T19:43:00,53,Sunday,True
282,u_001,Indoor Sports Complex,2026-08-09T18:51:00,2026-08-09T19:46:00,55,Sunday,True
311,u_023,Gymnasium,2026-08-09T18:52:00,2026-08-09T20:37:00,105,Sunday,True
317,u_026,Science Library,2026-08-09T18:52:00,2026-08-09T20:38:00,106,Sunday,True
345,u_042,Indoor Sports Complex,2026-08-09T18:52:00,2026-08-09T19:46:00,54,Sunday,True
488,u_137,Central Cafeteria,2026-08-09T18:52:00,2026-08-09T19:44:00,52,Sunday,True
398,u_073,Central Cafeteria,2026-08-09T18:53:00,2026-08-09T19:58:00,65,Sunday,True
420,u_098,Central Cafeteria,2026-08-09T18:53:00,2026-08-09T19:26:00,33,Sunday,True
435,u_108,Central Cafeteria,2026-08-09T18:53:00,2026-08-09T19:29:00,36,Sunday,True
477,u_131,Main Library,2026-08-09T18:54:00,2026-08-09T22:01:00,187,Sunday,True
558,u_179,Food Court,2026-08-09T18:54:00,2026-08-09T19:55:00,61,Sunday,True
467,u_126,Science Library,2026-08-09T18:55:00,2026-08-09T22:00:00,185,Sunday,True
421,u_098,Science Library,2026-08-09T18:56:00,2026-08-09T19:49:00,53,Sunday,True
457,u_122,Central Cafeteria,2026-08-09T18:56:00,2026-08-09T20:02:00,66,Sunday,True
541,u_169,Main Library,2026-08-09T18:56:00,2026-08-09T20:57:00,121,Sunday,True
556,u_177,Science Library,2026-08-09T18:56:00,2026-08-09T20:16:00,80,Sunday,True
444,u_112,Central Cafeteria,2026-08-09T18:57:00,2026-08-09T19:47:00,50,Sunday,True
473,u_129,Science Library,2026-08-09T18:57:00,2026-08-09T20:05:00,68,Sunday,True
497,u_147,Gymnasium,2026-08-09T18:57:00,2026-08-09T19:59:00,62,Sunday,True
370,u_057,Gymnasium,2026-08-09T18:58:00,2026-08-09T20:05:00,67,Sunday,True
382,u_064,Central Cafeteria,2026-08-09T18:58:00,2026-08-09T19:52:00,54,Sunday,True
478,u_133,Central Cafeteria,2026-08-09T18:58:00,2026-08-09T19:59:00,61,Sunday,True
557,u_178,Food Court,2026-08-09T18:58:00,2026-08-09T19:36:00,38,Sunday,True
361,u_050,Central Cafeteria,2026-08-09T18:59:00,2026-08-09T20:16:00,77,Sunday,True
315,u_025,Gymnasium,2026-08-09T19:00:00,2026-08-09T20:36:00,96,Sunday,True
358,u_049,Central Cafeteria,2026-08-09T19:00:00,2026-08-09T19:43:00,43,Sunday,True
336,u_037,Gymnasium,2026-08-09T19:01:00,2026-08-09T20:31:00,90,Sunday,True
357,u_048,Science Library,2026-08-09T19:02:00,2026-08-09T21:08:00,126,Sunday,True
572,u_190,Science Library,2026-08-09T19:02:00,2026-08-09T22:05:00,183,Sunday,True
